Incident_SK,Incident_ID,Date_Key,Operation_Key,Limit_Key,Vendor_Key,Downtime_Minutes,MTTR_Minutes,Impacted_Txns_Count,Financial_Loss_AUD,Is_Peak_Hour,Incident_Classification,Is_Invalid_Column,Data_Quality_Case
1477,INC-001436,20250721,9,9,2.0,17.5,26.4,471,7113.96,True,Third-Party/Vendor Outage,False,successful
1478,INC-001437,20250903,1,1,8.0,30.2,0.0,1959,28312.96,False,Software Deployment Bug,False,self_resolved
1479,INC-001438,20250129,10,10,6.0,5.3,13.9,148,2486.97,True,Third-Party/Vendor Outage,False,successful
1480,INC-001439,20241025,6,6,7.0,5.7,13.1,561,22289.94,True,Third-Party/Vendor Outage,False,successful
1481,INC-001440,20250201,6,6,6.0,3679.6,51.2,394914,16547425.66,True,Data/Logging Anomaly,True,outlier_downtime
1482,INC-001441,20250726,10,10,3.0,34.8,44.6,1005,23931.28,True,Network/Telco Failure,False,successful
1483,INC-001442,20250808,8,8,6.0,6.9,4.3,187,3308.25,True,Network/Telco Failure,True,logging_error
1484,INC-001443,20251202,1,1,8.0,9.1,19.2,772,8867.45,True,Third-Party/Vendor Outage,True,duplicate_source
1485,INC-001443,20251202,1,1,8.0,9.1,18.0,772,8867.45,True,Third-Party/Vendor Outage,True,duplicate_source
1486,INC-001444,20240622,4,4,5.0,69.0,78.7,3715,142630.17,False,Network/Telco Failure,False,successful
1487,INC-001445,20241002,3,3,6.0,9.1,14.9,945,11380.11,True,Software Deployment Bug,False,successful
1488,INC-001446,20241001,5,5,2.0,3475.1,38.5,169085,5577484.97,False,Data/Logging Anomaly,True,outlier_downtime
1489,INC-001447,20240529,4,4,1.0,6367.7,104.5,297318,11315113.71,False,Data/Logging Anomaly,True,outlier_downtime
1490,INC-001448,20240305,6,6,8.0,14.6,20.9,1086,44709.89,False,Network/Telco Failure,False,successful
1491,INC-001449,20250321,3,3,3.0,16.6,41.5,2225,24132.46,True,Software Deployment Bug,False,successful
1492,INC-001450,20250307,4,4,4.0,7.8,22.7,604,,False,Software Deployment Bug,True,missing_data
1493,INC-001451,20250510,3,3,,27.1,27.5,2383,,True,Internal Infrastructure Failure,True,missing_data
1494,INC-001452,20240319,6,6,2.0,28.2,50.0,3308,98720.29,True,Software Deployment Bug,False,successful
1495,INC-001453,20240914,2,2,8.0,47.4,55.3,2043,66458.27,False,Network/Telco Failure,False,successful
1496,INC-001454,20251002,5,5,4.0,41.9,53.4,2844,107661.68,False,Third-Party/Vendor Outage,False,successful
1497,INC-001455,20250831,2,2,2.0,8.3,20.5,705,23255.6,True,Network/Telco Failure,False,successful
1498,INC-001456,20250413,6,6,2.0,59.4,61.3,3358,132212.51,False,Third-Party/Vendor Outage,False,successful
1499,INC-001457,20240518,4,4,4.0,73.6,84.2,3653,154617.64,False,Software Deployment Bug,False,successful
1500,INC-001458,20240107,9,9,4.0,41.6,55.9,755,11291.21,False,Third-Party/Vendor Outage,False,successful
1501,INC-001459,20241206,3,3,6.0,12.0,0.0,1109,16151.15,True,Third-Party/Vendor Outage,False,self_resolved
1502,INC-001460,20241203,6,6,2.0,35.6,43.0,3447,124831.38,True,Third-Party/Vendor Outage,False,successful
1503,INC-001461,20241208,6,6,7.0,5.8,4.4,603,24300.69,True,Third-Party/Vendor Outage,True,logging_error
1504,INC-001462,20251028,3,3,2.0,16.9,20.4,1139,15149.22,False,Network/Telco Failure,False,successful
1505,INC-001463,20241103,4,4,8.0,16.0,11.3,2093,74677.22,True,Software Deployment Bug,True,logging_error
1506,INC-001464,20250909,6,6,8.0,78.3,0.0,5574,164688.83,False,Network/Telco Failure,False,self_resolved
1507,INC-001465,20250505,4,4,7.0,33.4,21.6,2405,74563.57,False,Software Deployment Bug,True,logging_error
1508,INC-001466,20240630,6,6,7.0,51.4,56.2,3854,130261.3,False,Third-Party/Vendor Outage,False,successful
1509,INC-001467,20241122,3,3,2.0,28.2,33.2,1243,18469.29,False,Software Deployment Bug,False,successful
1510,INC-001468,20251212,1,1,5.0,3.4,0.0,172,2086.23,False,Third-Party/Vendor Outage,False,self_resolved
1511,INC-001469,20250812,8,8,2.0,36.8,47.9,575,11874.16,False,Network/Telco Failure,False,successful
1512,INC-001470,20241129,2,2,7.0,5.9,10.6,741,23299.85,True,Third-Party/Vendor Outage,False,successful
1513,INC-001471,20241014,3,3,5.0,4.8,6.5,249,3240.22,False,Third-Party/Vendor Outage,False,successful
1514,INC-001472,20250108,1,1,1.0,3.9,9.3,289,4097.95,False,Internal Infrastructure Failure,False,successful
1515,INC-001473,20240426,4,4,7.0,15.9,34.2,1021,39241.28,False,Network/Telco Failure,False,successful
1516,INC-001474,20250829,8,8,3.0,27.3,29.7,465,8012.78,False,Network/Telco Failure,False,successful
1517,INC-001475,20251129,2,2,2.0,24.9,22.1,1660,69559.43,False,Third-Party/Vendor Outage,True,logging_error
1518,INC-001476,20250417,2,2,8.0,15.3,17.9,674,20799.12,False,Network/Telco Failure,False,successful
1519,INC-001477,20250324,2,2,5.0,29.4,30.2,3955,117722.51,True,Software Deployment Bug,False,successful
1520,INC-001478,20251210,3,3,1.0,9.4,10.2,533,5626.79,False,Internal Infrastructure Failure,False,successful
1521,INC-001479,20240311,4,4,5.0,0.0,0.0,323,11279.16,False,Third-Party/Vendor Outage,True,ghost_impact
1522,INC-001480,20251120,1,1,6.0,200.1,208.4,11944,142054.01,False,Third-Party/Vendor Outage,False,successful
1523,INC-001481,20240522,4,4,6.0,12.6,23.4,975,36038.6,True,Software Deployment Bug,False,successful
1524,INC-001482,20240904,9,9,6.0,3.8,133.5,63,729.58,False,Software Deployment Bug,True,extended_mttr_outlier
1525,INC-001483,20251105,9,9,6.0,16.6,18.3,471,6081.52,True,Network/Telco Failure,False,successful
1526,INC-001484,20250309,1,1,5.0,35.0,0.0,1866,20834.35,False,Third-Party/Vendor Outage,False,self_resolved
1527,INC-001485,20240316,1,1,7.0,29.8,0.0,2944,41641.19,True,Third-Party/Vendor Outage,False,self_resolved
1528,INC-001486,20250904,6,6,1.0,9.2,13.4,459,19222.6,False,Internal Infrastructure Failure,False,successful
1529,INC-001487,20250505,4,4,6.0,9.6,13.5,966,29975.33,True,Third-Party/Vendor Outage,False,successful
1530,INC-001488,20250701,1,1,7.0,813.6,15.5,76330,1107407.55,True,Data/Logging Anomaly,True,outlier_downtime
1531,INC-001489,20250710,5,5,,12.3,21.3,790,,False,Internal Infrastructure Failure,True,missing_data
1532,INC-001490,20240207,1,1,5.0,29.9,36.6,2309,30710.9,True,Software Deployment Bug,False,successful
1533,INC-001491,20251219,2,2,7.0,6.5,6.5,493,17401.35,False,Third-Party/Vendor Outage,False,successful
1534,INC-001492,20240421,5,5,5.0,3.7,31.7,224,7243.64,False,Network/Telco Failure,False,successful
1535,INC-001493,20251104,3,3,4.0,5.3,20.6,368,4102.65,False,Software Deployment Bug,False,successful
1536,INC-001494,20240619,9,9,7.0,6.3,2.7,177,2122.99,True,Third-Party/Vendor Outage,True,logging_error
1537,INC-001495,20250730,5,5,1.0,16.5,19.2,710,30141.85,False,Internal Infrastructure Failure,False,successful
1538,INC-001496,20251022,4,4,4.0,7.4,13.9,351,10145.52,False,Third-Party/Vendor Outage,False,successful
1539,INC-001497,20241205,10,10,3.0,9.0,17.1,125,2829.99,False,Third-Party/Vendor Outage,False,successful
1540,INC-001498,20240418,5,5,4.0,28.3,0.0,1758,52882.08,False,Third-Party/Vendor Outage,False,self_resolved
1541,INC-001499,20240410,3,3,8.0,19.5,0.0,2323,32002.99,True,Software Deployment Bug,False,self_resolved
1542,INC-001500,20240815,5,5,6.0,5.9,18.9,252,8507.68,False,Network/Telco Failure,False,successful
